question_id,question__title,Difficulity,title_slug
2166,Number of Valid Move Combinations On Chessboard,3,number-of-valid-move-combinations-on-chessboard
2167,Number of Accounts That Did Not Stream,2,number-of-accounts-that-did-not-stream
2168,Check if Numbers Are Ascending in a Sentence,1,check-if-numbers-are-ascending-in-a-sentence
2169,Simple Bank System,2,simple-bank-system
2170,Count Number of Maximum Bitwise-OR Subsets,2,count-number-of-maximum-bitwise-or-subsets
2171,Second Minimum Time to Reach Destination,3,second-minimum-time-to-reach-destination
2172,Low-Quality Problems,1,low-quality-problems
2173,Number of Valid Words in a Sentence,1,number-of-valid-words-in-a-sentence
2174,Next Greater Numerically Balanced Number,2,next-greater-numerically-balanced-number
2175,Count Nodes With the Highest Score,2,count-nodes-with-the-highest-score
2176,Parallel Courses III,3,parallel-courses-iii
2177,Check Whether Two Strings are Almost Equivalent,1,check-whether-two-strings-are-almost-equivalent
2178,Walking Robot Simulation II,2,walking-robot-simulation-ii
2179,Most Beautiful Item for Each Query,2,most-beautiful-item-for-each-query
2180,Maximum Number of Tasks You Can Assign,3,maximum-number-of-tasks-you-can-assign
2181,Smallest Index With Equal Value,1,smallest-index-with-equal-value
2182,Find the Minimum and Maximum Number of Nodes Between Critical Points,2,find-the-minimum-and-maximum-number-of-nodes-between-critical-points
2183,Minimum Operations to Convert Number,2,minimum-operations-to-convert-number
2184,Check if an Original String Exists Given Two Encoded Strings,3,check-if-an-original-string-exists-given-two-encoded-strings
2185,Accepted Candidates From the Interviews,2,accepted-candidates-from-the-interviews
2186,Count Vowel Substrings of a String,1,count-vowel-substrings-of-a-string
2187,Vowels of All Substrings,2,vowels-of-all-substrings
2188,Minimized Maximum of Products Distributed to Any Store,2,minimized-maximum-of-products-distributed-to-any-store
2189,Maximum Path Quality of a Graph,3,maximum-path-quality-of-a-graph
2190,Count Common Words With One Occurrence,1,count-common-words-with-one-occurrence
2191,Minimum Number of Food Buckets to Feed the Hamsters,2,minimum-number-of-food-buckets-to-feed-the-hamsters
2192,Minimum Cost Homecoming of a Robot in a Grid,2,minimum-cost-homecoming-of-a-robot-in-a-grid
2193,Count Fertile Pyramids in a Land,3,count-fertile-pyramids-in-a-land
2194,The Category of Each Member in the Store,2,the-category-of-each-member-in-the-store
2195,Time Needed to Buy Tickets,1,time-needed-to-buy-tickets
2196,Reverse Nodes in Even Length Groups,2,reverse-nodes-in-even-length-groups
2197,Decode the Slanted Ciphertext,2,decode-the-slanted-ciphertext
2198,Process Restricted Friend Requests,3,process-restricted-friend-requests
2199,Two Furthest Houses With Different Colors,1,two-furthest-houses-with-different-colors
2200,Stamping the Grid,3,stamping-the-grid
2201,Valid Arrangement of Pairs,3,valid-arrangement-of-pairs
2202,Sum of k-Mirror Numbers,3,sum-of-k-mirror-numbers
2203,Number of Spaces Cleaning Robot Cleaned,2,number-of-spaces-cleaning-robot-cleaned
2204,Find Subsequence of Length K With the Largest Sum,1,find-subsequence-of-length-k-with-the-largest-sum
2205,Find Good Days to Rob the Bank,2,find-good-days-to-rob-the-bank
2206,Detonate the Maximum Bombs,2,detonate-the-maximum-bombs
2207,Sequentially Ordinal Rank Tracker,3,sequentially-ordinal-rank-tracker
2208,Account Balance,2,account-balance
2209,Number of Equal Count Substrings,2,number-of-equal-count-substrings
2210,Find Target Indices After Sorting Array,1,find-target-indices-after-sorting-array
2211,K Radius Subarray Averages,2,k-radius-subarray-averages
2212,Removing Minimum and Maximum From Array,2,removing-minimum-and-maximum-from-array
2213,Find All People With Secret,3,find-all-people-with-secret
2214,The Winner University,1,the-winner-university
2215,Finding 3-Digit Even Numbers,1,finding-3-digit-even-numbers
2216,Delete the Middle Node of a Linked List,2,delete-the-middle-node-of-a-linked-list
2217,Step-By-Step Directions From a Binary Tree Node to Another,2,step-by-step-directions-from-a-binary-tree-node-to-another
2218,Paths in Maze That Lead to Same Room,2,paths-in-maze-that-lead-to-same-room
2219,Maximum Number of Words Found in Sentences,1,maximum-number-of-words-found-in-sentences
2220,Find All Possible Recipes from Given Supplies,2,find-all-possible-recipes-from-given-supplies
2221,Check if a Parentheses String Can Be Valid,2,check-if-a-parentheses-string-can-be-valid
2222,Abbreviating the Product of a Range,3,abbreviating-the-product-of-a-range
2223,The Number of Rich Customers,1,the-number-of-rich-customers
2224,Drop Type 1 Orders for Customers With Type 0 Orders,2,drop-type-1-orders-for-customers-with-type-0-orders
2225,Substrings That Begin and End With the Same Letter,2,substrings-that-begin-and-end-with-the-same-letter
2226,Rings and Rods,1,rings-and-rods
2227,Sum of Subarray Ranges,2,sum-of-subarray-ranges
2228,Watering Plants II,2,watering-plants-ii
2229,Maximum Fruits Harvested After at Most K Steps,3,maximum-fruits-harvested-after-at-most-k-steps
2230,Minimum Cost to Reach City With Discounts,2,minimum-cost-to-reach-city-with-discounts
2231,Find First Palindromic String in the Array,1,find-first-palindromic-string-in-the-array
2232,Adding Spaces to a String,2,adding-spaces-to-a-string
2233,Number of Smooth Descent Periods of a Stock,2,number-of-smooth-descent-periods-of-a-stock
2234,Minimum Operations to Make the Array K-Increasing,3,minimum-operations-to-make-the-array-k-increasing
2235,Capitalize the Title,1,capitalize-the-title
2236,Maximum Twin Sum of a Linked List,2,maximum-twin-sum-of-a-linked-list
2237,Longest Palindrome by Concatenating Two Letter Words,2,longest-palindrome-by-concatenating-two-letter-words
2238,A Number After a Double Reversal,1,a-number-after-a-double-reversal
2239,Execution of All Suffix Instructions Staying in a Grid,2,execution-of-all-suffix-instructions-staying-in-a-grid
2240,Intervals Between Identical Elements,2,intervals-between-identical-elements
2241,Recover the Original Array,3,recover-the-original-array
2242,Subsequence of Size K With the Largest Even Sum,2,subsequence-of-size-k-with-the-largest-even-sum
2243,Check if All A's Appears Before All B's,1,check-if-all-as-appears-before-all-bs
2244,Number of Laser Beams in a Bank,2,number-of-laser-beams-in-a-bank
2245,Destroying Asteroids,2,destroying-asteroids
2246,Maximum Employees to Be Invited to a Meeting,3,maximum-employees-to-be-invited-to-a-meeting
2247,Number of Unique Flavors After Sharing K Candies,2,number-of-unique-flavors-after-sharing-k-candies
2248,Minimum Cost of Buying Candies With Discount,1,minimum-cost-of-buying-candies-with-discount
2249,Count the Hidden Sequences,2,count-the-hidden-sequences
2250,K Highest Ranked Items Within a Price Range,2,k-highest-ranked-items-within-a-price-range
2251,Number of Ways to Divide a Long Corridor,3,number-of-ways-to-divide-a-long-corridor
2252,The Airport With the Most Traffic,2,the-airport-with-the-most-traffic
2253,Build the Equation,3,build-the-equation
2254,Check if Every Row and Column Contains All Numbers,1,check-if-every-row-and-column-contains-all-numbers
2255,Minimum Swaps to Group All 1's Together II,2,minimum-swaps-to-group-all-1s-together-ii
2256,Count Words Obtained After Adding a Letter,2,count-words-obtained-after-adding-a-letter
2257,Earliest Possible Day of Full Bloom,3,earliest-possible-day-of-full-bloom
2258,Elements in Array After Removing and Replacing Elements,2,elements-in-array-after-removing-and-replacing-elements
2259,Minimum Operations to Remove Adjacent Ones in Matrix,3,minimum-operations-to-remove-adjacent-ones-in-matrix
2260,Divide a String Into Groups of Size k,1,divide-a-string-into-groups-of-size-k
2261,All Divisions With the Highest Score of a Binary Array,2,all-divisions-with-the-highest-score-of-a-binary-array
2262,Solving Questions With Brainpower,2,solving-questions-with-brainpower
2263,Maximum Running Time of N Computers,3,maximum-running-time-of-n-computers
2264,Minimum Sum of Four Digit Number After Splitting Digits,1,minimum-sum-of-four-digit-number-after-splitting-digits
2265,Partition Array According to Given Pivot,2,partition-array-according-to-given-pivot
2266,Minimum Cost to Set Cooking Time,2,minimum-cost-to-set-cooking-time
2267,Minimum Difference in Sums After Removal of Elements,3,minimum-difference-in-sums-after-removal-of-elements
2268,Remove All Ones With Row and Column Flips,2,remove-all-ones-with-row-and-column-flips
2269,Count Elements With Strictly Smaller and Greater Elements ,1,count-elements-with-strictly-smaller-and-greater-elements
2270,Find All Lonely Numbers in the Array,2,find-all-lonely-numbers-in-the-array
2271,Rearrange Array Elements by Sign,2,rearrange-array-elements-by-sign
2272,Maximum Good People Based on Statements,3,maximum-good-people-based-on-statements
2273,Pour Water Between Buckets to Make Water Levels Equal,2,pour-water-between-buckets-to-make-water-levels-equal
2274,Keep Multiplying Found Values by Two,1,keep-multiplying-found-values-by-two
2275,Find Substring With Given Hash Value,3,find-substring-with-given-hash-value
2276,Groups of Strings,3,groups-of-strings
2277,Count Equal and Divisible Pairs in an Array,1,count-equal-and-divisible-pairs-in-an-array
2278,Find Three Consecutive Integers That Sum to a Given Number,2,find-three-consecutive-integers-that-sum-to-a-given-number
2279,Maximum Split of Positive Even Integers,2,maximum-split-of-positive-even-integers
2280,Count Good Triplets in an Array,3,count-good-triplets-in-an-array
2281,The Number of Passengers in Each Bus I,2,the-number-of-passengers-in-each-bus-i
2282,Choose Numbers From Two Arrays in Range,3,choose-numbers-from-two-arrays-in-range
2283,Sort Even and Odd Indices Independently,1,sort-even-and-odd-indices-independently
2284,Smallest Value of the Rearranged Number,2,smallest-value-of-the-rearranged-number
2285,Design Bitset,2,design-bitset
2286,Minimum Time to Remove All Cars Containing Illegal Goods,3,minimum-time-to-remove-all-cars-containing-illegal-goods
2287,Minimum Number of Lines to Cover Points,2,minimum-number-of-lines-to-cover-points
2288,Count Operations to Obtain Zero,1,count-operations-to-obtain-zero
2289,Minimum Operations to Make the Array Alternating,2,minimum-operations-to-make-the-array-alternating
2290,Removing Minimum Number of Magic Beans,2,removing-minimum-number-of-magic-beans
2291,Maximum AND Sum of Array,3,maximum-and-sum-of-array
2292,Counting Words With a Given Prefix,1,counting-words-with-a-given-prefix
2293,Minimum Number of Steps to Make Two Strings Anagram II,2,minimum-number-of-steps-to-make-two-strings-anagram-ii
2294,Minimum Time to Complete Trips,2,minimum-time-to-complete-trips
2295,Minimum Time to Finish the Race,3,minimum-time-to-finish-the-race
2296,The Number of Passengers in Each Bus II,3,the-number-of-passengers-in-each-bus-ii
2297,Amount of New Area Painted Each Day,3,amount-of-new-area-painted-each-day
2298,Count Integers With Even Digit Sum,1,count-integers-with-even-digit-sum
2299,Merge Nodes in Between Zeros,2,merge-nodes-in-between-zeros
2300,Construct String With Repeat Limit,2,construct-string-with-repeat-limit
2301,Count Array Pairs Divisible by K,3,count-array-pairs-divisible-by-k
2302,Order Two Columns Independently,2,order-two-columns-independently
2303,Unique Substrings With Equal Digit Frequency,2,unique-substrings-with-equal-digit-frequency
2304,Cells in a Range on an Excel Sheet,1,cells-in-a-range-on-an-excel-sheet
2305,Append K Integers With Minimal Sum,2,append-k-integers-with-minimal-sum
2306,Create Binary Tree From Descriptions,2,create-binary-tree-from-descriptions
2307,Replace Non-Coprime Numbers in Array,3,replace-non-coprime-numbers-in-array
2308,Divide Array Into Equal Pairs,1,divide-array-into-equal-pairs
2309,Maximize Number of Subsequences in a String,2,maximize-number-of-subsequences-in-a-string
2310,Minimum Operations to Halve Array Sum,2,minimum-operations-to-halve-array-sum
2311,Minimum White Tiles After Covering With Carpets,3,minimum-white-tiles-after-covering-with-carpets
2312,Most Frequent Number Following Key In an Array,1,most-frequent-number-following-key-in-an-array
2313,Longest Winning Streak,3,longest-winning-streak
2314,Remove All Ones With Row and Column Flips II,2,remove-all-ones-with-row-and-column-flips-ii
2315,The Change in Global Rankings,2,the-change-in-global-rankings
2316,Count Hills and Valleys in an Array,1,count-hills-and-valleys-in-an-array
2317,Count Collisions on a Road,2,count-collisions-on-a-road
2318,Maximum Points in an Archery Competition,2,maximum-points-in-an-archery-competition
2319,Longest Substring of One Repeating Character,3,longest-substring-of-one-repeating-character
2320,Find All K-Distant Indices in an Array,1,find-all-k-distant-indices-in-an-array
2321,Minimum Weighted Subgraph With the Required Paths,3,minimum-weighted-subgraph-with-the-required-paths
2322,Number of Ways to Build Sturdy Brick Wall,2,number-of-ways-to-build-sturdy-brick-wall
2323,Minimum Bit Flips to Convert Number,1,minimum-bit-flips-to-convert-number
2324,Find Triangular Sum of an Array,2,find-triangular-sum-of-an-array
2325,Number of Ways to Select Buildings,2,number-of-ways-to-select-buildings
2326,Sum of Scores of Built Strings,3,sum-of-scores-of-built-strings
2327,Largest Number After Digit Swaps by Parity,1,largest-number-after-digit-swaps-by-parity
2328,Minimize Result by Adding Parentheses to Expression,2,minimize-result-by-adding-parentheses-to-expression
2329,Maximum Product After K Increments,2,maximum-product-after-k-increments
2330,Maximum Total Beauty of the Gardens,3,maximum-total-beauty-of-the-gardens
2331,Intersection of Multiple Arrays,1,intersection-of-multiple-arrays
2332,Count Lattice Points Inside a Circle,2,count-lattice-points-inside-a-circle
2333,Count Number of Rectangles Containing Each Point,2,count-number-of-rectangles-containing-each-point
2334,Number of Flowers in Full Bloom,3,number-of-flowers-in-full-bloom
2335,Finding the Topic of Each Post,3,finding-the-topic-of-each-post
2336,The Number of Users That Are Eligible for Discount,1,the-number-of-users-that-are-eligible-for-discount
2337,Remove Digit From Number to Maximize Result,1,remove-digit-from-number-to-maximize-result
2338,Minimum Consecutive Cards to Pick Up,2,minimum-consecutive-cards-to-pick-up
2339,K Divisible Elements Subarrays,2,k-divisible-elements-subarrays
2340,Total Appeal of A String,3,total-appeal-of-a-string
2341,Count Prefixes of a Given String,1,count-prefixes-of-a-given-string
